CITATION,EPSILON_HF,EPSILON_ND,HF176_HF177,LAND/SEA (SAMPLING),LATITUDE (MAX.),LATITUDE (MIN.),LOCATION,LOCATION COMMENT,LONGITUDE (MAX.),LONGITUDE (MIN.),ND143_ND144,PB206_PB204,PB207_PB204,PB208_PB204,ROCK NAME,ROCK TYPE,SAMPLE NAME,SAMPLING TECHNIQUE,SR87_SR86,TECTONIC SETTING,TYPE OF MATERIAL,UNIQUE_ID,Year
 [11073] SCOATES J. S.(2008)  [GeoReM [4060] ],0.3889881004997877,-0.4291527354600617,0.282796,SUBAERIAL,-49.716361,-49.716361,KERGUELEN ,SE JEANNE D^ARC PENINSULA,70.077749,70.077749,0.512616,18.508,15.558,39.09,NOT GIVEN,VOLCANIC ROCK,samp. MPC99-57,OUTCROP,0.7057640000000001,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.897483954241991,6.651867399606051,0.28317800000000004,SUBAERIAL,65.032,65.032,ICELAND ,,-13.595999999999998,-13.595999999999998,0.512979,18.3421,15.4817,38.1684,NOT GIVEN,VOLCANIC ROCK,samp. I1501,OUTCROP,0.703449,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.93284650883199,6.924964594899211,0.283179,SUBAERIAL,65.032,65.032,ICELAND ,,-13.595999999999998,-13.595999999999998,0.512993,18.3462,15.4796,38.1666,NOT GIVEN,VOLCANIC ROCK,samp. I1502,OUTCROP,0.703468,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.816910373605484,6.983485422461258,0.283204,SUBAERIAL,65.033,65.033,ICELAND ,,-13.599,-13.599,0.512996,18.24,15.4752,38.0983,NOT GIVEN,VOLCANIC ROCK,samp. I1503,OUTCROP,0.703462,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.286472054739818,6.924964594899211,0.283189,SUBAERIAL,65.033,65.033,ICELAND ,,-13.607,-13.607,0.512993,18.2692,15.4724,38.0904,NOT GIVEN,VOLCANIC ROCK,samp. I1504,OUTCROP,0.703364,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.852272928197445,7.646721468169505,0.28320500000000004,SUBAERIAL,65.154,65.154,ICELAND ,,-13.651,-13.651,0.51303,18.2207,15.4739,38.0386,NOT GIVEN,VOLCANIC ROCK,samp. I1607,OUTCROP,0.703357,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.145021836375902,6.983485422461258,0.283185,SUBAERIAL,65.152,65.152,ICELAND ,,-13.65,-13.65,0.512996,18.2961,15.4703,38.0818,NOT GIVEN,VOLCANIC ROCK,samp. I1608,OUTCROP,0.70339,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.604735046059613,7.256582617754417,0.283198,SUBAERIAL,65.155,65.155,ICELAND ,,-13.652,-13.652,0.5130100000000001,18.2072,15.4648,37.9942,NOT GIVEN,VOLCANIC ROCK,samp. I1605,OUTCROP,0.7033229999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.9937231465594,7.646721468169505,0.283209,SUBAERIAL,65.154,65.154,ICELAND ,,-13.652,-13.652,0.51303,18.2178,15.4675,38.0029,NOT GIVEN,VOLCANIC ROCK,samp. I1606,OUTCROP,0.70333,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.215746945557859,6.8664437673349985,0.283187,SUBAERIAL,65.158,65.158,ICELAND ,,-13.652,-13.652,0.51299,18.2742,15.4713,38.0497,NOT GIVEN,VOLCANIC ROCK,samp. I1603,OUTCROP,0.703358,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],15.700974238378981,7.939325605981906,0.283229,SUBAERIAL,65.158,65.158,ICELAND ,,-13.651,-13.651,0.513045,18.2134,15.4653,37.9272,NOT GIVEN,VOLCANIC ROCK,samp. I1604,OUTCROP,0.70329,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],15.135173364923315,7.958832548503309,0.283213,SUBAERIAL,65.158,65.158,ICELAND ,,-13.651,-13.651,0.513046,18.2668,15.4695,37.9869,NOT GIVEN,VOLCANIC ROCK,samp. I1601,OUTCROP,0.703309,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],15.311986137877225,7.763763123293599,0.283218,SUBAERIAL,65.158,65.158,ICELAND ,,-13.651,-13.651,0.5130359999999999,18.274,15.4716,37.9982,NOT GIVEN,VOLCANIC ROCK,samp. I1602,OUTCROP,0.7033,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.251109500149822,7.315103445316465,0.283188,SUBAERIAL,65.024,65.024,ICELAND ,,-13.694,-13.694,0.513013,18.2217,15.4718,38.0143,NOT GIVEN,VOLCANIC ROCK,samp. I1505,OUTCROP,0.703313,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.109659281785905,7.198061790190206,0.283184,SUBAERIAL,65.024,65.024,ICELAND ,,-13.71,-13.71,0.513007,18.2846,15.4718,38.0755,NOT GIVEN,VOLCANIC ROCK,samp. I1506,OUTCROP,0.703372,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.07429672719591,7.4906659280026044,0.283183,SUBAERIAL,65.024,65.024,ICELAND ,,-13.716,-13.716,0.513022,18.3514,15.4748,38.1287,NOT GIVEN,VOLCANIC ROCK,samp. I1507,OUTCROP,0.7033729999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.720671181286118,7.607707583126698,0.283173,SUBAERIAL,65.027,65.027,ICELAND ,,-13.728,-13.728,0.5130279999999999,18.3318,15.4705,38.0873,NOT GIVEN,VOLCANIC ROCK,samp. I1508,OUTCROP,0.703377,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.756033735876114,7.5491867555646515,0.283174,SUBAERIAL,65.025,65.025,ICELAND ,,-13.742,-13.742,0.513025,18.4052,15.4782,38.1546,NOT GIVEN,VOLCANIC ROCK,samp. I1509,OUTCROP,0.703389,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.862121399650032,7.334610387837869,0.283177,SUBAERIAL,65.01899999999999,65.01899999999999,ICELAND ,,-13.765,-13.765,0.5130140000000001,18.3597,15.4722,38.1155,NOT GIVEN,VOLCANIC ROCK,samp. I1510,OUTCROP,0.7033689999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.579220962922198,7.685735353210148,0.283169,SUBAERIAL,65.141,65.141,ICELAND ,,-13.773,-13.773,0.5130319999999999,18.4232,15.4735,38.1564,NOT GIVEN,VOLCANIC ROCK,samp. IB1608,OUTCROP,0.70335,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],16.019237229696806,8.212422801275064,0.283238,SUBAERIAL,65.142,65.142,ICELAND ,,-13.775,-13.775,0.513059,18.1393,15.4582,37.8952,NOT GIVEN,VOLCANIC ROCK,samp. IB1609,OUTCROP,0.703277,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],16.019237229696806,7.724749238252957,0.283238,SUBAERIAL,65.142,65.142,ICELAND ,,-13.775,-13.775,0.513034,18.1583,15.4607,37.9207,NOT GIVEN,VOLCANIC ROCK,samp. IB1610,OUTCROP,0.703252,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.791396290468073,7.705242295731553,0.283175,SUBAERIAL,65.138,65.138,ICELAND ,,-13.765999999999998,-13.765999999999998,0.513033,18.3848,15.4738,38.1275,NOT GIVEN,VOLCANIC ROCK,samp. IB1606,OUTCROP,0.70335,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.685308626694155,7.256582617754417,0.283172,SUBAERIAL,65.139,65.139,ICELAND ,,-13.768,-13.768,0.5130100000000001,18.36,15.4756,38.1104,NOT GIVEN,VOLCANIC ROCK,samp. IB1607,OUTCROP,0.703343,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.437770744558284,7.4711589854812015,0.283165,SUBAERIAL,65.13,65.13,ICELAND ,,-13.945,-13.945,0.513021,18.4498,15.4809,38.1814,NOT GIVEN,VOLCANIC ROCK,samp. IB1601,OUTCROP,0.703357,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.756033735876114,7.4906659280026044,0.283174,SUBAERIAL,65.13,65.13,ICELAND ,,-13.945,-13.945,0.513022,18.4614,15.4782,38.1918,NOT GIVEN,VOLCANIC ROCK,samp. IB1602,OUTCROP,0.7033729999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.437770744558284,7.412638157919153,0.283165,SUBAERIAL,65.13,65.13,ICELAND ,,-13.945,-13.945,0.513018,18.5037,15.4811,38.2214,NOT GIVEN,VOLCANIC ROCK,samp. IB1603,OUTCROP,0.703379,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.64994607210416,7.3541173303571075,0.283171,SUBAERIAL,65.13,65.13,ICELAND ,,-13.945,-13.945,0.513015,18.5004,15.4827,38.2237,NOT GIVEN,VOLCANIC ROCK,samp. IB1604,OUTCROP,0.703367,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.215746945557859,7.4906659280026044,0.283187,SUBAERIAL,65.133,65.133,ICELAND ,,-13.946,-13.946,0.513022,18.3865,15.4752,38.1484,NOT GIVEN,VOLCANIC ROCK,samp. IB1605,OUTCROP,0.703371,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.720671181286118,7.13954096262816,0.283173,SUBAERIAL,65.188,65.188,ICELAND ,,-14.033,-14.033,0.513004,18.3468,15.4727,38.1066,NOT GIVEN,VOLCANIC ROCK,samp. IB2201,OUTCROP,0.703345,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.64994607210416,7.159047905149563,0.283171,SUBAERIAL,65.18,65.18,ICELAND ,,-14.063,-14.063,0.513005,18.3846,15.4766,38.1371,NOT GIVEN,VOLCANIC ROCK,samp. I2201,OUTCROP,0.7033689999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.730519652738705,8.134395031191614,0.283145,SUBAERIAL,65.178,65.178,ICELAND ,,-14.081,-14.081,0.513055,18.5343,15.4837,38.2085,NOT GIVEN,VOLCANIC ROCK,samp. I2202,OUTCROP,0.7032579999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.695157098148705,8.231929743796469,0.283144,SUBAERIAL,65.178,65.178,ICELAND ,,-14.09,-14.09,0.5130600000000001,18.5361,15.4783,38.1975,NOT GIVEN,VOLCANIC ROCK,samp. I2203,OUTCROP,0.703283,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.22559541701241,7.315103445316465,0.283159,SUBAERIAL,65.175,65.175,ICELAND ,,-14.094,-14.094,0.513013,18.5115,15.4814,38.2399,NOT GIVEN,VOLCANIC ROCK,samp. IB2202,OUTCROP,0.7032930000000001,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.154870307830453,6.905457652377808,0.283157,SUBAERIAL,65.17399999999999,65.17399999999999,ICELAND ,,-14.097,-14.097,0.512992,18.4816,15.4812,38.2453,NOT GIVEN,VOLCANIC ROCK,samp. I2204,OUTCROP,0.703382,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.9937231465594,7.393131215399915,0.283209,SUBAERIAL,65.175,65.175,ICELAND ,,-14.105,-14.105,0.5130170000000001,18.2865,15.4689,38.0607,NOT GIVEN,VOLCANIC ROCK,samp. I2205,OUTCROP,0.703375,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.437770744558284,7.373624272878512,0.283165,SUBAERIAL,65.173,65.173,ICELAND ,,-14.114,-14.114,0.513016,18.559,15.4848,38.2158,NOT GIVEN,VOLCANIC ROCK,samp. IB2203,OUTCROP,0.703489,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.508495853740245,8.03686031858676,0.283167,SUBAERIAL,65.17,65.17,ICELAND ,,-14.124,-14.124,0.51305,18.4799,15.4723,38.149,NOT GIVEN,VOLCANIC ROCK,samp. I2206,OUTCROP,0.703308,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.119507753240454,7.685735353210148,0.283156,SUBAERIAL,65.163,65.163,ICELAND ,,-14.138,-14.138,0.5130319999999999,18.4378,15.4636,38.0987,NOT GIVEN,VOLCANIC ROCK,samp. I2207,OUTCROP,0.703308,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.94269498028654,7.237075675233013,0.28315100000000004,SUBAERIAL,65.161,65.161,ICELAND ,,-14.149,-14.149,0.513009,18.6732,15.5001,38.3628,NOT GIVEN,VOLCANIC ROCK,samp. I2208,OUTCROP,0.703306,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.730519652738705,7.373624272878512,0.283145,SUBAERIAL,65.156,65.156,ICELAND ,,-14.167,-14.167,0.513016,18.6275,15.4925,38.3401,NOT GIVEN,VOLCANIC ROCK,samp. IB2204,OUTCROP,0.703326,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.180384390967864,7.276089560273657,0.283186,SUBAERIAL,65.156,65.156,ICELAND ,,-14.184,-14.184,0.513011,18.3752,15.4763,38.1194,NOT GIVEN,VOLCANIC ROCK,samp. I2209,OUTCROP,0.70343,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.084145198650456,7.705242295731553,0.28315500000000005,SUBAERIAL,65.15899999999999,65.15899999999999,ICELAND ,,-14.233,-14.233,0.513033,18.4036,15.4608,38.0884,NOT GIVEN,VOLCANIC ROCK,samp. IB2205,OUTCROP,0.703309,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.765882207330662,7.2175687327116105,0.283146,SUBAERIAL,65.15899999999999,65.15899999999999,ICELAND ,,-14.257,-14.257,0.513008,18.4209,15.4577,38.0992,NOT GIVEN,VOLCANIC ROCK,samp. I2210,OUTCROP,0.703252,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.801244761920662,7.744256180774361,0.283147,SUBAERIAL,65.173,65.173,ICELAND ,,-14.327,-14.327,0.513035,18.4412,15.4562,38.1142,NOT GIVEN,VOLCANIC ROCK,samp. IB2206,OUTCROP,0.703324,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.64994607210416,7.66622841069091,0.283171,SUBAERIAL,64.646,64.646,ICELAND ,,-14.282,-14.282,0.513031,18.5902,15.4847,38.2,NOT GIVEN,VOLCANIC ROCK,samp. I1401,OUTCROP,0.703375,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.145021836375902,7.958832548503309,0.283185,SUBAERIAL,64.658,64.658,ICELAND ,,-14.305,-14.305,0.513046,18.4649,15.4714,38.1033,NOT GIVEN,VOLCANIC ROCK,samp. I1402,OUTCROP,0.703364,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.0134200894685,6.905457652377808,0.28315300000000004,SUBAERIAL,64.649,64.649,ICELAND ,,-14.345,-14.345,0.512992,18.4446,15.4675,38.14,NOT GIVEN,VOLCANIC ROCK,samp. IB1401,OUTCROP,0.703322,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.498647382285693,7.510172870524008,0.283195,SUBAERIAL,64.60300000000001,64.60300000000001,ICELAND ,,-14.415,-14.415,0.513023,18.5351,15.4825,38.2265,NOT GIVEN,VOLCANIC ROCK,samp. I1301,OUTCROP,0.703294,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.392559718513734,7.276089560273657,0.283192,SUBAERIAL,64.60300000000001,64.60300000000001,ICELAND ,,-14.415,-14.415,0.513011,18.5313,15.4819,38.2213,NOT GIVEN,VOLCANIC ROCK,samp. I1302,OUTCROP,0.7033229999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.145021836375902,8.056367261108162,0.283185,SUBAERIAL,64.61,64.61,ICELAND ,,-14.42,-14.42,0.513051,18.5531,15.4785,38.2174,NOT GIVEN,VOLCANIC ROCK,samp. I1303,OUTCROP,0.703326,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],14.145021836375902,7.744256180774361,0.283185,SUBAERIAL,64.655,64.655,ICELAND ,,-14.383,-14.383,0.513035,18.5575,15.4811,38.2403,NOT GIVEN,VOLCANIC ROCK,samp. I1403,OUTCROP,0.703341,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.826758845060036,7.646721468169505,0.28317600000000004,SUBAERIAL,64.624,64.624,ICELAND ,,-14.459,-14.459,0.51303,18.5965,15.4855,38.2677,NOT GIVEN,VOLCANIC ROCK,samp. I1304,OUTCROP,0.703307,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.90733242569458,7.315103445316465,0.28315,SUBAERIAL,64.654,64.654,ICELAND ,,-14.432,-14.432,0.513013,18.5817,15.4846,38.2577,NOT GIVEN,VOLCANIC ROCK,samp. I1404,OUTCROP,0.703398,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.97805753487654,7.939325605981906,0.283152,SUBAERIAL,64.654,64.654,ICELAND ,,-14.433,-14.433,0.513045,18.6812,15.4912,38.3483,NOT GIVEN,VOLCANIC ROCK,samp. I1405,OUTCROP,0.7033149999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.897483954241991,7.373624272878512,0.28317800000000004,SUBAERIAL,64.62899999999999,64.62899999999999,ICELAND ,,-14.476,-14.476,0.513016,18.5275,15.4845,38.2153,NOT GIVEN,VOLCANIC ROCK,samp. I1305,OUTCROP,0.703253,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.579220962922198,7.685735353210148,0.283169,SUBAERIAL,64.653,64.653,ICELAND ,,-14.456,-14.456,0.5130319999999999,18.5865,15.4875,38.261,NOT GIVEN,VOLCANIC ROCK,samp. I1406,OUTCROP,0.703254,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.87196987110262,7.13954096262816,0.283149,SUBAERIAL,64.635,64.635,ICELAND ,,-14.491,-14.491,0.513004,18.5635,15.4878,38.2603,NOT GIVEN,VOLCANIC ROCK,samp. I1306,OUTCROP,0.703339,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.048782644058495,7.256582617754417,0.283154,SUBAERIAL,64.638,64.638,ICELAND ,,-14.509,-14.509,0.5130100000000001,18.6125,15.4878,38.2894,NOT GIVEN,VOLCANIC ROCK,samp. I1307,OUTCROP,0.703339,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.791396290468073,6.885950709856403,0.283175,SUBAERIAL,64.663,64.663,ICELAND ,,-14.568,-14.568,0.512991,18.4344,15.4867,38.1752,NOT GIVEN,VOLCANIC ROCK,samp. I1308,OUTCROP,0.703379,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.695157098148705,7.120034020106754,0.283144,SUBAERIAL,64.665,64.665,ICELAND ,,-14.594,-14.594,0.513003,18.7062,15.5004,38.3901,NOT GIVEN,VOLCANIC ROCK,samp. I1309,OUTCROP,0.7033229999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.730519652738705,7.276089560273657,0.283145,SUBAERIAL,64.681,64.681,ICELAND ,,-14.609000000000002,-14.609000000000002,0.513011,18.6498,15.4889,38.3118,NOT GIVEN,VOLCANIC ROCK,samp. I1310,OUTCROP,0.703395,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.87196987110262,7.627214525648102,0.283149,SUBAERIAL,64.685,64.685,ICELAND ,,-14.621,-14.621,0.513029,18.645,15.4915,38.3248,NOT GIVEN,VOLCANIC ROCK,samp. I1311,OUTCROP,0.703291,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.94269498028654,7.1005270775875164,0.28315100000000004,SUBAERIAL,64.688,64.688,ICELAND ,,-14.639,-14.639,0.5130020000000001,18.6611,15.4906,38.3301,NOT GIVEN,VOLCANIC ROCK,samp. I1312,OUTCROP,0.703318,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.765882207330662,8.095381146148808,0.283146,SUBAERIAL,64.692,64.692,ICELAND ,,-14.654000000000002,-14.654000000000002,0.513053,18.6433,15.4869,38.3116,NOT GIVEN,VOLCANIC ROCK,samp. I1313,OUTCROP,0.703309,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.97805753487654,7.2175687327116105,0.283152,SUBAERIAL,64.694,64.694,ICELAND ,,-14.669,-14.669,0.513008,18.6339,15.4887,38.3041,NOT GIVEN,VOLCANIC ROCK,samp. I1314,OUTCROP,0.7033,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.765882207330662,7.198061790190206,0.283146,SUBAERIAL,64.694,64.694,ICELAND ,,-14.686,-14.686,0.513007,18.6594,15.4875,38.3213,NOT GIVEN,VOLCANIC ROCK,samp. I1315,OUTCROP,0.703384,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.19023286242045,7.373624272878512,0.283158,SUBAERIAL,64.60600000000001,64.60600000000001,ICELAND ,,-14.724,-14.724,0.513016,18.6051,15.4883,38.3119,NOT GIVEN,VOLCANIC ROCK,samp. I1407,OUTCROP,0.703267,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.90733242569458,7.295596502795062,0.28315,SUBAERIAL,64.60600000000001,64.60600000000001,ICELAND ,,-14.739,-14.739,0.513012,18.6577,15.4877,38.3553,NOT GIVEN,VOLCANIC ROCK,samp. IB1402,OUTCROP,0.7032470000000001,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.94269498028654,7.724749238252957,0.28315100000000004,SUBAERIAL,64.609,64.609,ICELAND ,,-14.751,-14.751,0.513034,18.5851,15.483,38.2797,NOT GIVEN,VOLCANIC ROCK,samp. I1408,OUTCROP,0.703245,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.87196987110262,7.3541173303571075,0.283149,SUBAERIAL,64.61399999999999,64.61399999999999,ICELAND ,,-14.767,-14.767,0.513015,18.6716,15.488,38.3676,NOT GIVEN,VOLCANIC ROCK,samp. IB1403,OUTCROP,0.703237,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.836607316512618,7.3541173303571075,0.283148,SUBAERIAL,64.618,64.618,ICELAND ,,-14.777,-14.777,0.513015,18.6378,15.4893,38.3463,NOT GIVEN,VOLCANIC ROCK,samp. I1409,OUTCROP,0.703298,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.084145198650456,7.4711589854812015,0.28315500000000005,SUBAERIAL,64.622,64.622,ICELAND ,,-14.799,-14.799,0.513021,18.6168,15.4852,38.3177,NOT GIVEN,VOLCANIC ROCK,samp. I1410,OUTCROP,0.7033189999999999,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.084145198650456,7.685735353210148,0.28315500000000005,SUBAERIAL,64.623,64.623,ICELAND ,,-14.816,-14.816,0.5130319999999999,18.606,15.487,38.3123,NOT GIVEN,VOLCANIC ROCK,samp. IB1404,OUTCROP,0.703362,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.97805753487654,7.393131215399915,0.283152,SUBAERIAL,64.628,64.628,ICELAND ,,-14.827,-14.827,0.5130170000000001,18.6033,15.4897,38.3164,NOT GIVEN,VOLCANIC ROCK,samp. I1411,OUTCROP,0.703286,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],12.94269498028654,6.84693682481576,0.28315100000000004,SUBAERIAL,64.62100000000001,64.62100000000001,ICELAND ,,-14.837,-14.837,0.512989,18.4879,15.4848,38.2157,NOT GIVEN,VOLCANIC ROCK,samp. IB1405,OUTCROP,0.703395,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.614583517512198,7.2175687327116105,0.28317,SUBAERIAL,64.62100000000001,64.62100000000001,ICELAND ,,-14.84,-14.84,0.513008,18.4441,15.4736,38.1462,NOT GIVEN,VOLCANIC ROCK,samp. IB1406,OUTCROP,0.703368,OCEAN ISLAND,WHOLE ROCK,,2008
 [12148] KITAGAWA H.(2008)  [GeoReM [4075] ],13.154870307830453,7.315103445316465,0.283157,SUBAERIAL,64.624,64.624,ICELAND ,,-14.851,-14.851,0.513013,18.5192,15.4856,38.2296,NOT GIVEN,VOLCANIC ROCK,samp. I1412,OUTCROP,0.703394,OCEAN ISLAND,WHOLE ROCK,,2008
